time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1629043200000,0.0,0.0,-0.0,0.0,1079246,-0.0,-0.0,15,-0.0,0
1629129600000,0.0,0.0,-0.0,0.0,169961,-0.0,-0.0,15,-0.0,0
1629216000000,0.0,0.0,-0.0,0.0,120748,-0.0,-0.0,15,-0.0,0
1629302400000,0.0,0.0,-0.0,0.0,163502,-0.0,-0.0,15,-0.0,0
1629388800000,0.0,0.0,-0.0,0.0,49167,-0.0,-0.0,15,-0.0,0
1629648000000,0.0,0.0,-0.0,0.0,60374,-0.0,-0.0,15,-0.0,0
1629734400000,0.0,0.0,-0.0,0.0,228318,-0.0,-0.0,15,-0.0,0
1629820800000,0.0,0.0,-0.0,0.0,296089,-0.0,-0.0,15,-0.0,0
1629907200000,0.0,0.0,-0.0,0.0,142485,-0.0,-0.0,15,-0.0,0
1629993600000,0.0,0.0,-0.0,0.0,135254,-0.0,-0.0,15,-0.0,0
1630252800000,0.0,0.0,-0.0,0.0,37616,-0.0,-0.0,15,-0.0,0
1630339200000,0.0,0.0,-0.0,0.0,63027,-0.0,-0.0,15,-0.0,0
1630425600000,0.0,0.0,-0.0,0.0,13916,-0.0,-0.0,15,-0.0,0
1630512000000,0.0,0.0,-0.0,0.0,14770,-0.0,-0.0,15,-0.0,0
1630598400000,0.0,0.0,-0.0,0.0,14869,-0.0,-0.0,15,-0.0,0
1630857600000,0.0,0.0,-0.0,0.0,12655,-0.0,-0.0,15,-0.0,0
1630944000000,0.0,0.0,-0.0,0.0,55573,-0.0,-0.0,15,-0.0,0
1631030400000,0.0,0.0,-0.0,0.0,36956,-0.0,-0.0,15,-0.0,0
1631116800000,0.0,0.0,-0.0,0.0,27720,-0.0,-0.0,15,-0.0,0
1631203200000,0.0,0.0,-0.0,0.0,24579,-0.0,-0.0,15,-0.0,0
1631462400000,0.0,0.0,-0.0,0.0,8169,-0.0,-0.0,15,-0.0,0
1631548800000,0.0,0.0,-0.0,0.0,26616,-0.0,-0.0,15,-0.0,0
1631635200000,0.0,0.0,-0.0,0.0,17376,-0.0,-0.0,15,-0.0,0
1631721600000,0.0,0.0,-0.0,0.0,12036,-0.0,-0.0,15,-0.0,0
1631808000000,0.0,0.0,-0.0,0.0,6125,-0.0,-0.0,15,-0.0,0
1632240000000,0.0,0.0,-0.0,0.0,9734,-0.0,-0.0,15,-0.0,0
1632326400000,0.0,0.0,-0.0,0.0,10309,-0.0,-0.0,15,-0.0,0
1632412800000,0.0,0.0,-0.0,0.0,2160,-0.0,-0.0,15,-0.0,0
